100873390	RNA5SP120
100873404	RNA5SP136
106479170	RN7SKP168
106479709	RNU6-321P
106480846	RN7SKP42
100873276	RNA5SP21
106481470	RNU6-920P
106479155	RN7SKP136
106481934	RNU6-1086P
106481360	RNU6-565P
106480146	RNU6-1328P
106479594	RNU4-78P
106480843	RN7SKP33
106480477	RN7SKP261
106480457	RN7SKP29
106481933	RNU6-1068P
106480463	RN7SKP97
106480560	RNU6-193P
106479817	RNU6-564P
100873361	RNA5SP29
100873375	RNA5SP104
100873552	RNA5SP501
106480215	RNU2-41P
106480642	RNU6-1148P
106479186	RN7SKP205
106479642	RNU6-172P
106479222	RN7SKP284
109617013	SNORD63B
106481295	RNU6-370P
106480850	RN7SKP58
106479212	RN7SKP262
100873280	RNA5SP41
100873518	RNA5SP265
100302141	MIR1913
106479687	RNU6-272P
100873852	RN7SKP8
100873481	RNA5SP222
106479855	RNU6-651P
106480208	RNU2-25P
106480365	RN7SKP94
106479169	RN7SKP167
106479190	RN7SKP216
100873397	RNA5SP127
106481638	RNU2-14P
100873835	RNU5A-5P
106480854	RN7SKP68
107057646	RNU4-22P
106481751	RN7SKP259
106480673	RNU2-61P
100873446	RNA5SP184
106480855	RN7SKP73
100873606	RNA5SP344
106481538	RNU6-1135P
100873580	RNA5SP306
100873763	RNU6-55P
106479205	RN7SKP247
106481268	RNU6-284P
106479159	RN7SKP144
106479167	RN7SKP161
106481218	RNU6-130P
100873628	RNA5SP369
106481448	RNU6-847P
106480886	RN7SKP169
106480109	RNU6-1245P
106480390	RNU6-325P
106480872	RN7SKP126
100873363	RNA5SP31
106481961	RNU2-55P
100873421	RNA5SP155
106481371	RNU6-602P
106481874	RMRPP5
100873385	RNA5SP115
100873840	RNU5E-9P
106480702	RNU2-72P
100302119	MIR1538
100873503	RNA5SP247
106479176	RN7SKP181
106481644	RNU2-32P
106480913	RN7SKP263
106480366	RN7SKP140
100873578	RNA5SP304
106480897	RN7SKP207
100873695	RNA5SP450
106479207	RN7SKP252
106479145	RN7SKP112
106479599	RNU4-88P
106480205	RNU2-18P
100873803	RNY1P3
100873533	RNA5SP280
106480877	RN7SKP142
100873469	RNA5SP209
106479102	RN7SKP17
106481191	RNU4-61P
100873371	RNA5SP39
106480091	RNU6-1199P
106481232	RNU6-177P
106479139	RN7SKP100
106481271	RNU6-293P
106480628	RNU6-1001P
106660611	RNU2-22P
106479227	RN7SKP297
106480759	RNA5SP221
106479592	RNU4-74P
106481772	RNU6-607P
106479981	RNU6-938P
106480892	RN7SKP192
692111	SNORD71
106480029	RNU6-1054P
106479216	RN7SKP270
100873547	RNA5SP294
106479587	RNU4-63P
106481654	RNU2-64P
106481363	RNU6-575P
100873559	RNA5SP508
106480893	RN7SKP194
100873734	RNA5SP492
106481891	RNU6-387P
106481368	RNU6-592P
106480849	RN7SKP53
106480469	RN7SKP172
106480770	RNA5SP498
100873765	RNU6-57P
106479132	RN7SKP85
106479653	RNU6-195P
106481481	RNU6-954P
100873377	RNA5SP107
100873523	RNA5SP270
106479108	RN7SKP30
106480135	RNU6-1304P
106480864	RN7SKP101
106481407	RNU6-722P
106480479	RN7SKP279
100873381	RNA5SP111
106480923	RN7SKP293
106481821	RN7SKP273
106480228	RNU2-71P
106480028	RNU6-1052P
106480594	RNU6-603P
100873825	RNU2-6P
100873847	RN7SKP3
28773	IGLV9-49
100874221	ZNF385D-AS2
339926	EHHADH-AS1
2502	FTH1P10
100420008	LOC100420008
105378622	LINC01778
100509927	H2ACP1
105374219	LINC02068
106480801	SDCBP2P1
100874194	CLDN10-AS1
6958	TRBV29OR9-2
106478953	RBM22P7
100507257	MEG9
101930749	LINC00397
106480424	USP9YP18
100270943	RPL17P17
399939	TRIM49D1
139952	LIMK2P1
100873332	MTND6P21
100873877	TMSB4XP3
645188	LOC645188
101927761	TH2LCRR
377630	USP17L2
100270846	RPL6P21
101927993	LOC101927993
100271094	RPS24P5
104326189	LMO7DN-IT1
653199	TCAF1P1
802	CALM1P1
100506100	ZDHHC12-DT
728190	NUTM2A-AS1
644218	TRPC6P
101929484	LINC01615
339396	NEFHP1
100874508	CHCHD2P5
118460	EXOSC6
115482689	H2BL1P
100419645	RNF14P4
6293	VPS52
102724719	LOC102724719
102723883	LOC102723883
146822	CDRT15
100505716	LOC100505716
389179	EEF1A1P8
106480429	HLA-DQB1-AS1
414230	RPS15AP5
100874432	TCEAL4P1
284391	ZNF844
100505755	MTND5P28
100499258	SNRPBP1
7118	TMSB4XP4
100500798	USP9YP23
646588	LOC646588
107133497	CYP4F32P
27320	TNRC18P2
100131893	RPL3P11
100288520	USP17L15
100127995	RPL34P7
548596	CKMT1A
257000	TINCR
100129298	TPMTP4
105376386	LINC02665
729301	RPL17P9
100421599	TVP23CP1
102723448	LINC01986
100421787	LOC100421787
105374644	LINC02142
340900	EBLN1
171422	CRPP1
100270939	RPL17P13
3045	HBD
170067	SUPT20HL2
730291	ZNF735
105370357	LINC00370
107075222	MTCO1P17
2942	GSTA6P
104266956	LINC01044
449491	DEFA8P
159125	RBMY2EP
342931	RFPL4A
100270977	RPL30P3
101928012	LOC101928012
105374449	LINC01946
28414	IGHV3-64
643172	LOC643172
100129320	HMGB3P10
728819	C1GALT1C1L
100874190	SAMSN1-AS1
107075246	NDUFB4P8
645715	EEF1A1P24
54026	RPL34P3
100130718	RPL34P26
79313	OR2AD1P
107075109	RPSAP65
360001	IFNWP18
100874188	LINC00571
100862692	DIP2A-IT1
100131810	ADH5P3
100652739	RAET1E-AS1
100048908	ZDHHC20P2
100289350	LOC100289350
155400	NSUN5P1
440061	TRIM64EP
1424	CRYGGP
105373185	LINC02601
100129308	DNAJA1P1
402694	RPL15P11
391092	LOC391092
105376310	LINC02247
100271208	RPL6P28
100130302	SUPT20HL1
100271420	RPL18AP14
79342	OR51B3P
442083	HSP90AB5P
100130782	RPS15AP15
100419642	LOC100419642
378952	RBMY2GP
100420247	LOC100420247
650368	TSSC2
285103	MED15P9
100130417	LINC02593
642852	LINC00205
101927356	CACNA2D1-AS1
100421535	GEMIN8P3
401577	CD99P1
100287902	LGALS8-AS1
101928516	LOC101928516
282697	DIS3L2P1
100874092	UBE2E1-AS1
100859925	COX5BP8
285266	ENTPD3-AS1
10715	CERS1
400866	LINC00114
106480324	BOLA3P4
391099	KRT8P28
102723377	CDH23-AS1
142913	CFL1P1
254099	LINC01342
105375267	LOC105375267
100133036	FAM95B1
100312792	VN1R40P
103752554	MYCNUT
441307	PDGFA-DT
100287542	RAB9AP2
729374	RPS10P6
105374774	LINC01805
3115	HLA-DPB1
414228	RPS27P1
388076	RPS8P10
100873982	ABCC5-AS1
105378785	LINC01707
101929452	LOC101929452
100131785	LOC100131785
100505783	OSER1-DT
100270790	GNL2P1
100270961	RPL23P4
100129723	HMGB1P12
100418965	LOC100418965
414201	ZNF32-AS3
100421820	EEF1A1P36
105369734	LINC02471
100421137	DPPA2P1
731642	RPL18AP9
100271236	RPS21P5
100288227	MTND1P27
447	ASS1P2
105373878	TNS1-AS1
402429	KRT8P8
100874330	LINC01014
441907	LOC441907
101927034	ROR1-AS1
114902	C1QTNF5
100499469	MTND6P1
105378744	LINC01767
172	AFG3L1P
101927027	CHROMR
645939	THAP12P8
392027	RRBP1P1
84771	DDX11L2
106481697	BNIP3P42
112268410	LOC112268410
105371564	SMCR2
727944	LINC01874
100130983	RPL26P28
101929646	LINC02647
100271393	RPL32P35
28525	TRDD1
645560	ATP5F1CP1
101927796	LINC01441
729621	RPL36AP46
101928773	LINC01449
100271161	RPL21P32
100379345	MIR181A2HG
399821	EDRF1-DT
347097	LOC347097
110806285	LINC02561
28875	IGKV3D-15
100873192	MTND4P6
138159	PAEPP1
101927420	DMTF1-AS1
101929282	LINC02612
80772	CPTP
100421324	GAPDHP55
100507500	EGFR-AS1
106480747	TUBB4BP5
100270888	RPL32P6
100874430	HMGN1P6
100113397	VEZTP1
152024	LINC00691
252954	TTTY22
101928079	SLC44A3-AS1
107075264	MTCO1P11
646685	RPL23AP41
728036	CT47A10
100129175	LOC100129175
105373519	LINC01935
401127	LOC401127
100861514	ELMO1-AS1
100129515	ETDB
347549	CENPVL3
100271063	RPS14P1
285954	INHBA-AS1
100861520	POU6F2-AS1
102724714	LINC01857
101927797	MIR548XHG
107080622	USP9YP28
105374250	LINC02054
414760	HCG14
392787	LOC392787
105374978	LINC02828
729723	DNAJC27-AS1
442863	PRYP1
102724373	LINC02831
100874055	LINC00570
100506457	MIR3681HG
100996485	PITX1-AS1
401022	HAGLR
728327	LINC02667
100419471	RPS23P10
100873942	PHEX-AS1
121853073	GSTT3P
199899	LINC00466
100420368	TRIM60P5Y
105376453	C10orf67-AS1
100128450	RPS6P8
285878	VSTM2A-OT1
26247	OR2L1P
442188	OR2J4P
286423	MRRFP1
100505996	SOX1-OT
100421692	LOC100421692
107075282	MTCO1P39
100419023	PDCL3P6
100885780	VWC2L-IT1
100505633	LINC01133
388707	RPSAP18
284930	LOC284930
170511	ENSAP1
107985210	ARHGEF2-AS1
100421343	LOC100421343
109729124	RPS29P31
317727	LOC317727
100303728	SLC25A5-AS1
728523	RPL9P17
284688	LINC01142
151507	MSL3P1
107075122	MTCYBP11
101927635	PORCN-DT
101927501	PINCR
359748	MRPL49P1
100133316	LOC100133316
107075158	MTATP6P16
79300	OR51P1P
105378328	LOC105378328
101929331	LOC101929331
101927988	LINC01527
400511	LINC01567
100420957	TCERG1P1
644896	RPL7P7
100420546	GTF2IP5
101927174	CHL1-AS2
106478956	MDC1-AS1
100874059	LINC00297
109729120	MTCYBP45
100270877	RPL21P21
391472	BICD1P1
104355296	SCEL-AS1
100271008	RPL36P6
105377849	FAM135A-AS1
100874397	CDKN2AIPNLP3
100129123	ACE3P
100873176	MTND2P5
28392	IGHV4-59
100507059	LINC00703
92340	PRR29
721	C4B
729650	METTL15P3
100506115	PELATON
643507	RPL7P57
100861573	LINC00572
253573	LINC02052
100533848	LOC100533848
390418	KRT18P27
199800	ADM5
101241877	ATP5MFP1
100506637	PRKAR2A-AS1
100652865	LINC00539
100422342	PIGUP1
341511	RPL23AP14
401638	RPSAP10
100129239	CXorf51A
100289315	NME2P2
101928270	LINC01708
100422523	ATP5PBP1
110806303	SLC25A34-AS1
727859	C4BPAP1
100420567	PGAM1P6
110841583	LAMC1-AS1
100270944	RPL18P5
342371	ATXN1L
897	CCND3P1
442712	RPL7AP40
100271893	SAMM50P1
729817	HNRNPA3P14
100533849	MAPKAPK5P1
101929662	LOC101929662
643623	LINC02523
102724691	MRPS9-AS2
100874146	LINC00365
285375	LINC00620
100874082	HTR2A-AS1
100874445	HMGN1P19
149501	KRT8P45
343727	CYCSP42
100533727	LOC100533727
140913	PPIAP10
221710	SMIM13
100507404	TMLHE-AS1
105372907	LINC02771
107985246	CSRP1-AS1
100271200	RPL31P36
100128771	EIF4BP3
100873901	HMGB3P21
3116	HLA-DPB2
101927994	LINC01087
100419154	LOC100419154
100873917	LPP-AS1
105373537	LINC01886
391636	LOC391636
100874236	COL18A1-AS2
102724224	LINC01117
642659	HNRNPA1P48
100507362	LINC01015
2880	GPX5
107075278	MTND3P16
283050	ZMIZ1-AS1
102724316	SVIL-AS1
100130240	RPS5P2
127099	RPLP1P3
100874273	TGFA-IT1
729467	HSD52
101928436	RNPC3-DT
81140	OR9R1P
200149	TUBB8P6
100271015	RPL37P10
149935	LOC149935
643358	RPS27AP16
100419732	ZNF736P6Y
100271121	RPS28P5
28408	IGHV3-74
401109	LINC00885
101927801	LINC01823
26749	GAGE2E
100505696	SH3BP5-AS1
100418819	IPO8P1
100132597	EIF3EP2
100144595	LOC100144595
100240711	GAPDHP46
100128299	SOCS5P2
100271510	RPL36AP29
100462881	ELOCP23
100302401	RASAL2-AS1
100874262	UBE2D3P3
106478945	MTND6P7
100420737	NEFMP1
100271073	RPS17P13
100874268	E2F3-IT1
121270	OR11M1P
642778	NPIPA3
101928887	LINC02671
339685	LOC339685
284577	LEMD1-DT
101928751	LINC01657
102724153	FLVCR2-AS1
401475	SRRM1P1
100129845	PCOLCE-AS1
100507064	TEX26-AS1
107075260	MTCYBP21
100128368	VN1R21P
103695432	LINC01167
100419691	LOC100419691
401981	FDPSP8
100420080	HSPA8P7
286494	BRAFP1
390028	OR4F2P
286512	EIF4A2P4
112488748	S100A15A
442517	LOC442517
101928298	LINC02670
344462	KRT18P39
100506840	IQCF4P
6163	RPL32P1
100271202	RPL37P17
100271144	RPS27AP6
100418974	TUBB4BP2
100874253	LINC00853
100288711	DUX4L9
392368	BEND3P2
220980	TMEM72-AS1
100129836	COL4A2-AS2
653659	TMEM183BP
101927869	LINC01689
100133205	LINC00240
100873262	MTND5P24
100873941	OPA1-AS1
101929651	LINC01398
101928782	LOC101928782
106480715	USP9YP25
148413	MRPL20-AS1
284184	NDUFAF8
107075135	MTCYBP29
107985793	ARL14EPP1
220433	RPS4XP16
105378065	LINC02840
100421729	VPS26BP1
401398	POT1-AS1
729442	GAGE12H
101927858	RNF32-AS1
390997	SBF1P2
100271424	RPL21P91
102723617	LINC01766
439994	LINC00863
387486	LINC00320
728307	LOC728307
105377389	LINC02262
100302691	LINC00184
401399	PRRT4
266694	EEDP1
100312782	VN1R25P
100271395	RPL37P24
100861435	SRIP3
100422230	KCTD10P1
101927215	LINC01266
572558	PGM5-AS1
139420	PPP4R3C
102724661	LINC01645
100506195	LARGE-AS1
8552	INE1
645771	PARP4P2
105371620	RC3H1-DT
100419650	RPL23AP85
387890	TMEM233
5512	PPP1R8P1
101928770	LINC01526
106481708	VTA1P1
79525	OR51A5P
100874404	LINC00328-2P
100420057	LOC100420057
100271016	RPL37P11
102723566	LOC102723566
359941	CDK4P1
100874078	EIF1AX-AS1
103724387	LINC01058
387494	RPL18AP2
100873264	MTND5P27
102724929	LOC102724929
101928513	CATIP-AS1
81358	OR7E116P
100462772	FTH1P22
101927839	LOC101927839
26777	SNORA71A
642741	RPL3P7
106480421	DPY19L2P5
101928253	LOC101928253
105373377	PNMA6F
442227	EEF1B2P5
100271296	RPL23AP36
105372556	LINC00237
105375380	LINC00972
338099	PSME2P2
100420030	MORF4L1P4
728532	DYNC1I2P1
101930421	LOC101930421
100271056	RPS12P10
388152	GOLGA2P7
100533626	TUBAP9
106480259	HSPE1P24
440577	NPM1P39
102724849	LOC102724849
100873912	DUTP6
100287366	OSTM1-AS1
100874179	LINC00457
388428	PVALEF
9842	PLEKHM1
100131348	LOC100131348
100188953	LINC00092
390998	RPL10P17
326341	SSXP3
192133	RPS8P1
400765	MIR137HG
102723427	LOC102723427
503638	DUXAP9
100271884	SMARCE1P1
106479039	CHCHD4P5
100130446	RPS27AP12
100874449	ARL2BPP10
100506159	LINC02470
100874118	INTS6L-AS1
644627	RPL21P107
100133210	COX6B1P7
140755	RPS2P1
100271204	RPL5P25
100130871	ARMC8P1
100874086	PCDH9-AS3
100506161	TAF1A-AS1
100128766	RPL8P2
338588	LINC00705
100420224	CICP12
392426	NOLC1P1
100270952	RPL21P27
100873338	MTND1P18
100270911	RPS2P30
386697	OFD1P13Y
100271474	RPL29P29
54088	LINC00113
100132669	LOC100132669
340274	ASS1P11
106480691	DNAJC19P4
100874136	LINC00350
101929663	LINC01427
3041	HBAP1
645836	USP17L3
723809	LHFPL3-AS2
728134	RPL23AP18
100271179	RPL21P66
116435289	ANKRD49P2
100271477	RPL31P53
100271534	RPL7AP52
729608	RPF2P1
100506599	PPP1R26-AS1
196993	CT62
100874502	ATP6V0E1P1
6998	TDGF1P3
101928470	TMEM246-AS1
100507459	NRSN2-AS1
392520	RPS5P7
207107	SFTA1P
105377003	LRRC3B-AS1
100294720	NHEG1
100419812	LOC100419812
105373251	FAM236D
100271470	RPL26P34
391656	RPS15AP17
128760	RPL21P3
101928371	LOC101928371
100418919	TNPO1P1
107075094	NDUFB4P7
101928233	LINC01671
106480744	MTND1P12
100507540	LINC01504
101929239	PACRG-AS2
100507171	BOLA3-DT
100128072	RPL36AP27
105374596	LINC01867
100131320	RAB6C-AS1
343332	FDPSP1
386694	OFD1P10Y
392555	LOC392555
554203	JPX
107075228	MTCO3P5
100631258	LOC100631258
100874337	PLCB1-IT1
100131396	RPS6P14
100129102	RPL22P4
101060691	NUTM2B-AS1
100421716	UBE2Q2P4Y
400759	GBP1P1
151171	LINC01107
101929310	KCNMA1-AS2
100129921	RPL15P4
100874422	SNRPFP3
387491	GAPDHP16
645120	AIFM1P1
100873219	MTND1P34
100289150	FAM197Y5
28870	IGKV6D-21
100129480	MKRN2OS
100420526	PAWRP1
102724386	LINC01393
101927406	LINC01821
100874216	ZNF385D-AS1
105375475	LINC02476
105377007	LINC01980
100191040	C2CD4D
107075180	MTCO3P20
105379268	FAM197Y8
101928496	LINC01492
100421468	LOC100421468
100131638	CCT4P2
100506413	DOCK4-AS1
441246	RPL35P5
100874001	NCBP2-AS1
642569	TRIM53AP
401242	LINC01623
100873935	MTOR-AS1
729083	CCDC13-AS2
105375589	LOC105375589
84627	ZNF469
646624	RPL27P4
730811	MYT1L-AS1
170540	PPIAP17
100874313	AGBL4-IT1
286555	TBL1YP1
494558	CFAP95-DT
100652939	MTND2P28
106480234	HNRNPA3P15
101929207	LINC01729
100048922	RPL35AP4
155370	SBDSP1
100506474	LOC100506474
105372682	LINC01716
100462886	TAF13P2
100270930	RPL14P2
348262	MCRIP1
100271456	RPL23AP27
105378732	LRP8-DT
105372988	LOC105372988
729658	PACRG-AS3
100128385	FAM225B
65010	SLC26A6
28410	IGHV3-72
101929407	PTPRD-AS1
100270975	RPL30P1
100462875	ELOCP13
100129487	RPL24P9
106478949	MTND6P15
100736411	ASH2LP3
100132103	FAM66E
100505641	FGD5-AS1
100421718	NEK4P1
101929590	NRG3-AS1
100462867	ELOCP6
138948	DBH-AS1
100271230	RPS17P17
100861522	LINC00489
101929152	P3H2-AS1
101927331	LINC01831
101927523	LINC02620
392547	CROCCP1
219731	PROSER2-AS1
346517	OR6V1
440823	MIAT
401264	TRAM2-AS1
105375304	SNX10-AS1
100506804	TMEM30A-DT
100873245	MTND4P23
100421226	RABEPKP1
341112	WARS1P1
100129216	DEFB131B
140100	RBMY2KP
100271225	RPL7P45
28485	IGHD6-25
79100	LINC00626
100128071	FAM229A
2074	ERCC6
128676	RPS18P1
104798195	GS1-594A7.3
100132321	NIPA2P1
643205	RPL36P8
7686	MKRN7P
100270889	RPL34P4
284618	RUSC1-AS1
100128911	PCNPP2
100631378	WDR87BP
644050	LINC01529
102724231	C3orf86
100289650	PSG8-AS1
359996	SERBP1P2
79854	LINC00115
100506937	LOC100506937
105373144	LINC01456
644632	BMS1P11
729254	LOC729254
100270866	RPS6P11
441581	FRG2B
100884155	MTND2P9
100271119	RPS27P16
392501	RPL26P36
414764	HCG23
105373199	LINC01745
51406	NOL7
100130400	RPL21P92
101060164	LOC101060164
105378049	TAB2-AS1
105373100	LOC105373100
26082	LINC02249
100128553	CTAGE4
100421606	FAM133FP
50652	PCA3
101927362	LINC01875
122145	RIOK3P1
4909	NTF4
107080620	ODF2-AS1
150538	SATB2-AS1
100873189	MTND4P3
392617	ELFN1
100887749	MTND1P23
101928527	PIGBOS1
101927621	ZNF567-DT
101929329	LAMP5-AS1
100271294	RPL23AP34
81315	OR4A8
100527945	NDUFA12P1
106481735	GTF2IP14
111082976	PPIAP37
105378020	LINC02528
100419786	LOC100419786
378009	OFD1P1Y
644131	CCT8P1
100874243	PRICKLE2-AS3
255313	CT47A11
400696	LGALS17A
101928118	RWDD3-DT
107984921	LINC01772
100129662	FGF13-AS1
105370308	LINC01040
646202	TLK2P1
253264	ZNF503-AS1
729987	LINC01776
643941	PHKG1P1
105377959	LOC105377959
645054	RPL6P4
389127	RPS10P10
100129213	SLC39A12-AS1
645441	RPL17P6
340947	EIF3LP3
389634	LINC00937
100271381	RPS28P8
140857	RPL7P3
101927769	LOC101927769
101928205	LINC02097
646913	SEPTIN7P3
100271612	RPL36AP54
106480799	FCF1P4
107075096	NDUFB4P5
100873208	MTND3P1
100129427	DDC-AS1
348751	FTCDNL1
151475	LINC01907
644094	PSMC1P12
100270885	RPL26P9
100271596	RPS3AP46
440465	BAIAP2-DT
102724039	LINC02654
140714	RPS27AP3
353194	KRT16P6
117369447	CHP1P3
441781	RPL23AP76
79533	OR52E3P
101926924	LINC01375
100420881	FGFR3P6
100287722	AP4B1-AS1
100421009	LOC100421009
105378933	LOC105378933
647310	TEX22
100129215	LOC100129215
390233	TRIM64FP
101926955	LINC01733
100288778	WASH8P
100271053	RPS12P5
140759	RPL19P1
441073	RPL26P19
115482717	H2BP7
727969	TSPY16P
109729168	NPIPB14P
340460	KRT18P24
284576	LEMD1-AS1
100506834	GAS1RR
100874151	LINC00381
100128601	LOC100128601
414197	ZNF32-AS1
442406	KRT18P36
105378044	LOC105378044
100652856	LINC00408
101929541	LINC02608
100861469	PTP4A1P3
100128493	UBE2V2P1
101927347	GRM7-AS3
5258	PHKBP1
29994	BAZ2B
100874239	ARHGAP26-AS1
392872	RPL12P10
100129144	LOC100129144
84222	TMEM191A
143502	OR52I2
100420558	CDCA4P3
401975	RPS3AP10
100270941	RPL17P14
54034	RAD23BP3
100131469	RPSAP62
101929073	LOC101929073
4888	NPY6R
100128595	HNRNPDLP1
442233	SMARCE1P2
65072	CFLAR-AS1
107075123	MTCYBP12
651302	ZKSCAN8P1
100874137	LINC00351
100271594	RPS3AP38
101928114	LINC01811
728763	CROCC2
401537	RPSAP49
100506714	NUP50-DT
100271457	RPL23AP28
338388	MRPS16P3
105376072	TMEM252-DT
109729152	MTCYBP39
106478911	CST12P
100033398	VN2R10P
105376291	LOC105376291
100418799	KRT8P38
441783	ACTG1P24
100128936	RPL10AP6
105371831	LINC02089
93654	ST7-AS2
104355140	LINC00375
139425	DCAF8L1
105376672	LINC01345
101929378	LINC01876
100505601	PARD3-DT
100505890	SORCS3-AS1
107075299	MTATP6P21
3463	IFNA20P
359769	MRPS21P5
196415	LINC02909
100128341	RBMX2P1
100271297	RPL23P11
282791	OR8T1P
109729117	MTCYBP38
100133545	MRPL23-AS1
100506392	SLC16A1-AS1
442525	SLC25A5P5
100131338	RPL15P13
392197	USP17L7
348840	ANKRD18DP
100506811	H3P43
727997	RPS12P9
100420260	NOTCH2P1
100271533	RPL7AP51
1568	CYP2D8P
729662	RPL22P3
100420505	ADAM1B
105378763	LINC01748
79134	TMEM185B
390886	OR7H1P
100874095	ADIPOQ-AS1
100420170	LOC100420170
101928627	LOC101928627
100128867	RBM22P3
100271326	RPL36AP17
100271471	RPL26P27
284835	LINC00323
101928280	LINC02549
729079	RPSAP21
100151645	USF1P1
101929551	LOC101929551
105373984	LINC01918
100862728	UPK1A-AS1
654412	FAM138B
100128060	RPS7P10
101928107	LOC101928107
100499468	MTND1P1
101929425	BTBD9-AS1
729568	SUSD2P1
100271011	RPL36P10
728620	RPL7P22
100128662	RPL27P3
286528	SSU72P1
646804	LOC646804
359793	AGKP1
100422284	NPM1P49
106478958	CYP4F26P
285370	LINC00606
26792	SNORD57
100271336	RPL36P17
107075136	MTCYBP31
100287173	UBE2V1P5
102724605	UBE2V1P10
100130671	IFNWP9
378010	OFD1P2Y
338637	OR52M2P
100271438	RPL21P110
144920	LINC00343
100129553	RPL13AP16
100133330	RBM17P1
402360	NOP56P2
100874198	SHANK2-AS1
147093	LINC00974
728990	SLC9A3P3
390378	PPIAP28
100418921	ACTG1P12
439954	RPL7P37
101927117	PLCG1-AS1
285643	KIF4B
403228	OR13Z1P
101929574	TSPAN14-AS1
28620	TRBV2
646597	CHMP1AP1
100873256	MTND4P10
100131189	SSR1P2
100420647	LOC100420647
102216342	LINC01108
401014	TEX41
105378385	LINC02679
100507170	CT47A12
101927667	LINC01535
728558	ENTPD1-AS1
102725191	LOC102725191
104355426	LENG8-AS1
100873246	MTND4P25
100128930	SDCBPP1
101928525	LOC101928525
440078	FAM66C
101929428	PTPRD-DT
100874409	SNRPGP8
442429	EEF1DP2
100874182	LINC00424
101928345	PABPC1L2B-AS1
106479054	TMEM256P2
100271639	RPL35AP30
100505985	LOC100505985
100874427	SNRPGP12
100507657	LINC02554
440498	HSBP1L1
140771	SMCR5
101927196	FSIP2-AS2
253039	CUTALP
100507564	MAGOH-DT
100192379	PP12613
104472714	DISC1-IT1
101926890	DAB1-AS1
259292	TAS2R46
105376354	LINC02668
100170229	SRRM5
647158	RPSAP33
100421319	GAPDHP54
100506682	LOC100506682
85345	KRTAP3-4P
9834	FAM30A
441531	PGAM4
101927070	LINC02611
647166	C13orf42
100873339	MTND1P20
404665	CACTIN-AS1
392538	RUVBL2P1
100507600	LCT-AS1
389690	MROH5
414260	LINC00619
105373600	LINC01941
100130137	LOC100130137
339529	LINC02774
105375341	LOC105375341
106481657	MED15P3
100505774	LOC100505774
107985092	ARHGAP29-AS1
646433	RPL32P19
100419995	HMGB1P32
106480727	MTND6P11
651628	EEF1GP3
100885781	LINC00348
100861436	PRPS1P1
100270873	RPSAP17
100506797	THORLNC
100861485	DUTP3
100130887	ATE1-AS1
645591	LHFPL3-AS1
386736	CDY14P
100132037	RPS29P10
100288413	ERVMER34-1
100271346	RPLP1P10
101927084	LINC01359
100874506	CHCHD2P1
101928616	LINC00354
114761	TTTY4
100820735	H2BP6
100132677	BSN-DT
646710	RPL19P4
103106903	LINC01276
379007	RBMY2SP
100874178	LINC00454
105379197	PDZPH1P
255313	CT47A11
118421	LINC00161
378951	RBMY1J
647415	ALG1L5P
102724450	RNF207-AS1
100132762	LOC100132762
450210	LCEP4
92507	RPS4XP2
57291	DANCR
101928161	NCKAP5-AS2
107075164	MTCO1P21
107985791	PPIAP60
105378591	PRKCZ-DT
100874021	MAGI2-AS2
4049	LTA
1061	CENPCP1
339622	LINC01692
100270886	RPL26P10
100133123	LINC01203
100507629	LINC00658
107075302	MTATP6P30
100287140	HSPD1P14
101929390	LINC01247
100506650	LINC02876
401450	OR7E96P
81138	OR7E101P
79532	OR51A3P
100128590	SLC8A1-AS1
100271243	RPS2P36
107075159	MTATP6P18
400619	LINC00511
100505746	ITGB2-AS1
285453	LOC285453
101927504	LINC01682
56967	C14orf132
102724094	MUC12-AS1
343495	RPL6P2
9277	WDR46
107985640	LOC107985640
647589	ANHX
100506757	LINC00629
117779438	LOC117779438
101929548	FOCAD-AS1
107985194	LINC02798
105373757	LOC105373757
106480812	PIGQP1
144	PARP1P1
28508	IGHD1-14
106479040	CRIP1P3
100288428	LMCD1-AS1
100287225	LINC01630
101929664	HORMAD2-AS1
100131827	ZNF717
105375050	LOC105375050
100419816	OTX2P2
728386	USP17L5
101927889	LINC01153
100996941	IL21-AS1
107075226	MTCO1P44
81458	OR2T7
644909	LOC644909
283089	WDR11-DT
6803	STSP1
441897	PGBP
105371644	LINC01688
100312785	VN1R28P
100271160	RPL21P31
104502417	MGAT3-AS1
6967	TRGC2
284801	MIR663AHG
28493	IGHD4-23
93653	ST7-AS1
378955	RBMY2JP
100270887	RPL31P12
100421633	WARS2P1
101928222	WDR35-DT
115482705	H3P45
100874231	SPATA13-AS1
100873337	MTND1P14
653635	WASH7P
728695	SPANXB1
646640	TTC39DP
100507058	LINC00845
100422325	LOC100422325
100420374	TRIM60P9Y
101929212	SMIM2-AS1
101928015	LINC01985
100130488	GXYLT1P7
100420050	LOC100420050
100144748	KLLN
101928418	MYOCD-AS1
106478947	MTND6P10
100271316	RPL35AP12
402679	MARK2P10
442479	HSFY3P
100505768	LINC01364
100270985	RPL31P19
388621	RPL21P20
100270884	RPL26P8
100873240	MTND4P15
100271039	RPL7AP22
28482	IGHJ1P
389101	RPL23AP43
391524	THRAP3P1
266919	LINC00307
128756	RPL15P1
653175	HAUS6P1
8505	PARG
389053	HNRNPKP2
100873263	MTND5P25
1095	CEACAMP7
111082971	PPIAP88
